  STICS TIME, PHA and DPU M & M/Q TABLE LISTING
  Run time  08:36:12   12-AUG-99
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19980322_V01.DAT;1
  Clock selected: Wall     Trigger mode is   (Tn.E)+(Tn.En)      
  FIFO mode is OFF         TGS  mode is OFF
  Telemetry mode is Science mode     
  FILTERING CHOICES:
          Voltage step selection =   0 to 31
          Event type selection   =       ALL
          Range selection        =     2 1 0
          Range checking is OFF
          Velocity range         =  260 to   1000
          Selected Telescopes =   1,-1, 3  (-1=not selected)
          Sectors     =   9 to 10
          Telescope checking is ON 
  Start Time:  19980322  00:00:00     End Time:  19980323  00:00:00
       SR BR  Year  Day    Time    VS     E/Q    StopID   StartID/Range  Energy(Ed)  Sector  SSD-ID    ToF(Td)  START   RANGE      M/Q     MASS   NM   NQ  NRG
    14400  L  1998  081   6:14:57  14    31.25      3           17             0        10       0       148       5       2       1.10     0.0    0    7    2
    14400  L  1998  081   6:16:03  23    88.47      3           17             0        10       0       100       5       2       0.93     0.0    0    2    2
    14401  L  1998  081   6:17:22   2     7.80      1            5             0        10       0       267       1       2       1.07     0.0    0    6    2
    14401  L  1998  081   6:17:39   8    15.61      1            8             0        10       0       313       2       2       3.48     0.0    0   45    2
    14401  L  1998  081   6:17:52  12    24.80      3           20             0        10       0       275       6       2       4.23     0.0    0   51    2
    14401  L  1998  081   6:19:15  19    55.71      1            5            22        10       1       148       1       2       2.00     2.8   19   27    2
    14402  L  1998  081   6:20:34   6    12.39      1            5             0        10       0       215       1       2       1.08     0.0    0    7    2
    14402  L  1998  081   6:22:58   5    11.04      1            5             0         9       0       220       1       2       1.01     0.0    0    4    2
    14403  L  1998  081   6:23:23   2     7.80      1            5             0        10       0       265       1       2       1.05     0.0    0    5    2
    14403  L  1998  081   6:25:58   5    11.04      1            8             0        10       0       544       2       2       8.11     0.0    0   73    2
    14403  L  1998  081   6:26:04   3     8.76      1            8             0        10       0       254       2       2       1.09     0.0    0    7    2
    14403  L  1998  081   6:26:10   1     6.95      1            8             0        10       0       384       2       2       2.14     0.0    0   29    2
    14404  L  1998  081   6:26:23   2     7.80      1            8             0         9       0       346       2       2       1.96     0.0    0   26    2
    14404  L  1998  081   6:28:58   5    11.04      1            8             0        10       0       228       2       2       1.10     0.0    0    7    2
    14404  L  1998  081   6:29:04   3     8.76      1            5             0         9       0       258       1       2       1.13     0.0    0    8    2
    14404  L  1998  081   6:29:04   3     8.76      3           29             0        10       0       252       9       2       1.07     0.0    0    6    2
    14405  L  1998  081   6:29:40   8    15.61      1            8             0        10       0       246       2       2       1.96     0.0    0   26    2
    14405  L  1998  081   6:29:47  10    19.68      3           17             0        10       0       180       5       2       1.14     0.0    0    8    2
    14405  L  1998  081   6:30:11  18    49.62      1            8             8        10       1       122       2       2       1.00     0.8    6    4    2
    14405  L  1998  081   6:31:41  11    22.09      1            8             0        10       0       223       2       2       2.25     0.0    0   30    2
    14406  L  1998  081   6:32:18   0     6.19      1            8             0         9       0       308       2       2       1.11     0.0    0    7    2
    14406  L  1998  081   6:32:18   0     6.19      1            5             0        10       0       299       1       2       1.04     0.0    0    5    2
    14406  L  1998  081   6:35:11   1     6.95      1            8             0         9       0       297       2       2       1.19     0.0    0   10    2
    14407  L  1998  081   6:35:18   0     6.19      3           17             0        10       0       303       5       2       1.07     0.0    0    6    2
    14407  L  1998  081   6:35:18   0     6.19      1            8             0         9       0       389       2       2       1.90     0.0    0   25    2
    14407  L  1998  081   6:35:41   8    15.61      1            8             0         9       0       255       2       2       2.14     0.0    0   29    2
    14407  L  1998  081   6:37:47   9    17.53      1            5             0        10       0       184       1       2       1.07     0.0    0    6    2
    14407  L  1998  081   6:37:59   5    11.04      1            8             0         9       0       335       2       2       2.75     0.0    0   37    2
    14408  L  1998  081   6:38:19   0     6.19      3           17             0         9       0       304       5       2       1.08     0.0    0    6    2
    14408  L  1998  081   6:38:19   0     6.19      1            8             0         9       0       337       2       2       1.37     0.0    0   14    2
    14408  L  1998  081   6:40:29  15    35.08      3           17             0        10       0       146       5       2       1.19     0.0    0   10    2
    14408  L  1998  081   6:40:59   5    11.04      1            8             0        10       0       315       2       2       2.38     0.0    0   32    2
    14409  L  1998  081   6:41:24   2     7.80      3           17             0         9       0       368       5       2       2.25     0.0    0   31    2
    14409  L  1998  081   6:44:00   5    11.04      1            5             0        10       0       225       1       2       1.06     0.0    0    6    2
    14410  L  1998  081   6:44:19   0     6.19      1            8             0         9       0       323       2       2       1.24     0.0    0   11    2
    14410  L  1998  081   6:44:48  10    19.68      1            7             0         9       0       549       2       1      14.91     0.0    0   93    1
    14410  L  1998  081   6:44:54  12    24.80      1            8             8         9       1       205       2       2       2.06     3.8   23   28    2
    14410  L  1998  081   6:46:12  21    70.20      1            8            43        10       1       132       2       2       1.81     3.5   22   23    2
    14410  L  1998  081   6:46:48   9    17.53      1            8             0         9       0       236       2       2       2.01     0.0    0   27    2
    14411  L  1998  081   6:47:36   6    12.39      3           17             0        10       0       229       5       2       1.27     0.0    0   12    2
    14411  L  1998  081   6:48:12  18    49.62      3           17             6        10       3       206       5       2       4.30     3.2   21   52    2
    14412  L  1998  081   6:50:30   4     9.83      3           17             0         9       0       317       5       2       2.11     0.0    0   28    2
    14412  L  1998  081   6:50:48  10    19.68      1            8             0        10       0       311       2       2       4.41     0.0    0   53    2
    14412  L  1998  081   6:50:54  12    24.80      3           20             0        10       0       159       6       2       1.05     0.0    0    6    2
    14412  L  1998  081   6:52:43  11    22.09      3           17             0         9       0       298       5       2       4.52     0.0    0   53    2
    14413  L  1998  081   6:53:37   6    12.39      1            5             0        10       0       215       1       2       1.08     0.0    0    7    2
    14413  L  1998  081   6:53:48  10    19.68      1            8             6         9       1       226       2       2       2.05     4.5   25   27    2
    14413  L  1998  081   6:54:19  20    62.54      3           17             0         9       0       117       5       2       1.11     0.0    0    7    2
    14413  L  1998  081   6:55:42  11    22.09      3           17             0        10       0       174       5       2       1.18     0.0    0    9    2
    14414  L  1998  081   6:56:43   8    15.61      1            8             0        10       0       354       2       2       4.62     0.0    0   54    2
    14414  L  1998  081   6:59:07   3     8.76      1            8             0        10       0       481       2       2       4.72     0.0    0   55    2
    14415  L  1998  081   6:59:20   0     6.19      3           17             0         9       0       390       5       2       1.91     0.0    0   25    2
    14416  L  1998  081   7:02:21   0     6.19      1            5             0         9       0       295       1       2       1.01     0.0    0    4    2
    14418  L  1998  081   7:11:08   3     8.76      3           17             0        10       0       339       5       2       2.15     0.0    0   29    2
    14420  L  1998  081   7:14:21   0     6.19      3           17             0         9       0       394       5       2       1.96     0.0    0   26    2
    14420  L  1998  081   7:16:57   7    13.91      1            8             0        10       0       205       2       2       1.09     0.0    0    7    2
    14420  L  1998  081   7:16:57   7    13.91      3           20             0        10       0       206       6       2       1.11     0.0    0    7    2
    14421  L  1998  081   7:17:22   0     6.19      1            8             0         9       0       297       2       2       1.02     0.0    0    5    2
    14421  L  1998  081   7:19:56   7    13.91      3           17             0        10       0       208       5       2       1.14     0.0    0    8    2
    14422  L  1998  081   7:20:22   0     6.19      3           17             0        10       0       390       5       2       1.91     0.0    0   25    2
    14422  L  1998  081   7:20:27   2     7.80      1            8             0        10       0       349       2       2       2.00     0.0    0   27    2
    14422  L  1998  081   7:20:39   6    12.39      3           20             0        10       0       401       6       2       4.72     0.0    0   55    2
    14422  L  1998  081   7:21:09  16    39.38      1            8             0        10       0       169       2       2       2.01     0.0    0   27    2
    14422  L  1998  081   7:22:33  15    35.08      1            8             0         9       0       136       2       2       0.97     0.0    0    3    2
    14422  L  1998  081   7:22:51   9    17.53      1            8             0        10       0       233       2       2       1.95     0.0    0   26    2
    14422  L  1998  081   7:23:09   3     8.76      3           17             0         9       0       335       5       2       2.09     0.0    0   28    2
    14422  L  1998  081   7:23:15   1     6.95      3           17             0         9       0       371       5       2       1.98     0.0    0   26    2
    14423  L  1998  081   7:23:22   0     6.19      3           17             0         9       0       402       5       2       2.05     0.0    0   27    2
    14423  L  1998  081   7:23:57  12    24.80      3           17             0        10       0       163       5       2       1.12     0.0    0    8    2
    14424  L  1998  081   7:29:15   1     6.95      3           17             0        10       0       369       5       2       1.96     0.0    0   26    2
    14431  L  1998  081   7:50:11   3     8.76      3           17             0         9       0       496       5       2       5.05     0.0    0   57    2
    14439  L  1998  081   8:12:01  12    24.80      3           17             0        10       0       276       5       2       4.27     0.0    0   52    2
    14448  L  1998  081   8:38:34   2     7.80      3           17             0        10       0       524       5       2       4.94     0.0    0   56    2
    14450  L  1998  081   8:44:34   2     7.80      3           17             0         9       0       359       5       2       2.13     0.0    0   29    2
    14459  L  1998  081   9:12:00  10    19.68      1            8             0         9       0       208       2       2       1.66     0.0    0   21    2
    14467  L  1998  081   9:36:56  30   198.76      3           19             0         9       0       273       6       1      35.03     0.0    0  121    1
    14471  L  1998  081   9:48:03  10    19.68      3           17             0         9       0       315       5       2       4.54     0.0    0   54    2
    14472  L  1998  081   9:52:57  11    22.09      1            8             0         9       0       296       2       2       4.45     0.0    0   53    2
    14472  L  1998  081   9:53:15   5    11.04      3           17             0         9       0       416       5       2       4.49     0.0    0   53    2
    14479  L  1998  081  10:11:59   8    15.61      3           17             0        10       0       361       5       2       4.83     0.0    0   56    2
    14484  L  1998  081  10:26:54   6    12.39      1            5             0         9       0       222       1       2       1.17     0.0    0    9    2
    14487  L  1998  081  10:36:01   8    15.61      1            8             0         9       0       351       2       2       4.53     0.0    0   53    2
    14488  L  1998  081  10:41:07   9    17.53      1            5             0         9       0       332       1       2       4.52     0.0    0   53    2
    14499  L  1998  081  11:11:46   2     7.80      1            8             0         9       0       352       2       2       2.03     0.0    0   27    2
    14500  L  1998  081  11:14:58   6    12.39      1            8             0         9       0       403       2       2       4.78     0.0    0   55    2
    14504  L  1998  081  11:28:53  15    35.08      1            5             0        10       0       139       1       2       1.03     0.0    0    5    2
    14506  L  1998  081  11:35:00  13    27.84      1            8             0        10       0       155       2       2       1.10     0.0    0    7    2
    14508  L  1998  081  11:41:18   7    13.91      1            5             0        10       0       208       1       2       1.14     0.0    0    8    2
    14510  L  1998  081  11:45:12  10    19.68      1            5             0         9       0       176       1       2       1.08     0.0    0    6    2
    14512  L  1998  081  11:51:13  10    19.68      1            5             0        10       0       176       1       2       1.08     0.0    0    6    2
    14514  L  1998  081  11:59:02  13    27.84      3           20             0         9       0       152       6       2       1.05     0.0    0    5    2
    14515  L  1998  081  12:00:08   8    15.61      3           17             0         9       0       190       5       2       1.02     0.0    0    5    2
    14516  L  1998  081  12:05:20   7    13.91      3           17             0         9       0       264       5       2       2.04     0.0    0   27    2
    14519  L  1998  081  12:14:09  11    22.09      1            8             0         9       0       302       2       2       4.66     0.0    0   54    2
    14520  L  1998  081  12:17:03  13    27.84      1            8             0        10       0       149       2       2       0.99     0.0    0    4    2
    14521  L  1998  081  12:18:21  12    24.80      1            5             0        10       0       161       1       2       1.09     0.0    0    7    2
    14522  L  1998  081  12:21:27  14    31.25      1            5             0         9       0       146       1       2       1.05     0.0    0    6    2
    14522  L  1998  081  12:23:16   9    17.53      1            5             0        10       0       183       1       2       1.05     0.0    0    6    2
    14523  L  1998  081  12:26:40   1     6.95      3           17             0        10       0       288       5       2       1.10     0.0    0    7    2
    14524  L  1998  081  12:27:16  10    19.68      1            8             0         9       0       176       2       2       1.08     0.0    0    6    2
    14524  L  1998  081  12:27:58  24    99.31      1            8            32        10       1        98       2       2       0.97     1.1   10    3    2
    14524  L  1998  081  12:29:28   5    11.04      1            5             0        10       0       230       1       2       1.12     0.0    0    8    2
    14525  L  1998  081  12:32:16   9    17.53      1            8             0         9       0       328       2       2       4.40     0.0    0   53    2
    14526  L  1998  081  12:33:11   8    15.61      3           17             0        10       0       351       5       2       4.53     0.0    0   53    2
    14527  L  1998  081  12:38:17   9    17.53      1            5             0        10       0       187       1       2       1.12     0.0    0    8    2
    14532  L  1998  081  12:51:30  14    31.25      3           17             0         9       0       148       5       2       1.10     0.0    0    7    2
    14533  L  1998  081  12:56:24   7    13.91      1            8             0         9       0       379       2       2       4.74     0.0    0   55    2
    14534  L  1998  081  12:57:12   8    15.61      3           20             0        10       0       186       6       2       0.97     0.0    0    3    2
    14539  L  1998  081  13:14:08  13    27.84      1            8             0        10       0       154       2       2       1.08     0.0    0    7    2
    14539  L  1998  081  13:14:26   7    13.91      1            8             0        10       0       375       2       2       4.63     0.0    0   54    2
    14541  L  1998  081  13:18:02   4     9.83      1            5             0         9       0       448       1       2       4.63     0.0    0   54    2
    14546  L  1998  081  13:33:21  10    19.68      3           17             0         9       0       311       5       2       4.41     0.0    0   53    2
    14550  L  1998  081  13:44:59   2     7.80      1            5             0        10       0       502       1       2       4.50     0.0    0   53    2
    14550  L  1998  081  13:45:16   8    15.61      1            8             0         9       0       347       2       2       4.41     0.0    0   53    2
    14557  L  1998  081  14:07:06  24    99.31      1            8            28        10       1       151       2       2       3.81     3.7   23   48    2
    14557  L  1998  081  14:08:36   5    11.04      3           17             0         9       0       409       5       2       4.32     0.0    0   52    2
    14559  L  1998  081  14:12:19   8    15.61      1            8             0         9       0       197       2       2       1.12     0.0    0    8    2
    14560  L  1998  081  14:17:07  15    35.08      1            8             0        10       0       231       2       2       4.00     0.0    0   49    2
    14561  L  1998  081  14:20:43   3     8.76      1            8             0        10       0       479       2       2       4.67     0.0    0   55    2
    14573  L  1998  081  14:56:46   3     8.76      3           17             0         9       0       474       5       2       4.57     0.0    0   54    2
    14579  L  1998  081  15:14:06  17    44.21      1            3            63         9       1       177       1       0       2.57    15.0   38   35    0
    14589  L  1998  081  15:42:20   6    12.39      3           17             0        10       0       404       5       2       4.80     0.0    0   55    2
    14593  L  1998  081  15:56:51   3     8.76      1            5             0         9       0       487       1       2       4.85     0.0    0   56    2
    14598  L  1998  081  16:09:34  10    19.68      3           20             0        10       0       177       6       2       1.09     0.0    0    7    2
    14600  L  1998  081  16:16:05  20    62.54      1            8             3         9       1       118       2       2       1.14     0.5    1    8    2
    14605  L  1998  081  16:30:18   4     9.83      3           17             0         9       0       244       5       2       1.13     0.0    0    8    2
    14605  L  1998  081  16:32:24  13    27.84      1            8             0        10       0       149       2       2       0.99     0.0    0    4    2
    14609  L  1998  081  16:44:43   7    13.91      1            8             0        10       0       365       2       2       4.35     0.0    0   52    2
    14610  L  1998  081  16:47:19  15    35.08      3           20            20         9       3       174       6       2       1.93     4.4   25   26    2
    14613  L  1998  081  16:56:20  15    35.08      3           17             0        10       0       134       5       2       0.93     0.0    0    1    2
    14615  L  1998  081  17:02:27  13    27.84      1            5             0         9       0       146       1       2       0.93     0.0    0    2    2
    14618  L  1998  081  17:09:33   8    15.61      1            8             0         9       0       351       2       2       4.53     0.0    0   53    2
    14623  L  1998  081  17:24:17   2     7.80      1            8             0         9       0       269       2       2       1.09     0.0    0    7    2
    14624  L  1998  081  17:29:59   3     8.76      3           17             0         9       0       499       5       2       5.11     0.0    0   57    2
    14625  L  1998  081  17:30:23   4     9.83      3           20             0         9       0       454       6       2       4.77     0.0    0   55    2
    14629  L  1998  081  17:42:30   6    12.39      3           17             0        10       0       254       5       2       1.63     0.0    0   20    2
    14630  L  1998  081  17:45:36   8    15.61      1            8             0        10       0       354       2       2       4.62     0.0    0   54    2
    14632  L  1998  081  17:54:07   1     6.95      3           17             0        10       0       286       5       2       1.09     0.0    0    7    2
    14641  L  1998  081  18:19:15  20    62.54      1            5            13         9       1       116       1       2       1.08     1.0    8    6    2
    14642  L  1998  081  18:21:57  14    31.25      1            8             0         9       0       143       2       2       0.99     0.0    0    4    2
    14642  L  1998  081  18:22:21  22    78.81      1            8             0        10       0       132       2       2       2.04     0.0    0   27    2
    14643  L  1998  081  18:26:21  17    44.21      3           17             9         9       3       127       5       2       1.00     1.0    8    4    2
    14644  L  1998  081  18:27:34   6    12.39      3           17             0         9       0       385       5       2       4.31     0.0    0   52    2
    14645  L  1998  081  18:32:22  17    44.21      1            8             0        10       0       126       2       2       0.98     0.0    0    3    2
    14645  L  1998  081  18:32:34  13    27.84      3           20            12        10       3       191       6       2       1.94     4.0   23   26    2
    14645  L  1998  081  18:32:58   5    11.04      3           17             0         9       0       425       5       2       4.71     0.0    0   55    2
    14647  L  1998  081  18:36:34   6    12.39      1            8             0         9       0       394       2       2       4.54     0.0    0   54    2
    14659  L  1998  081  19:13:25  22    78.81      3           20            18         9       3       105       6       2       0.98     0.9    7    3    2
    14673  L  1998  081  19:57:05   5    11.04      1            5             0        10       0       220       1       2       1.01     0.0    0    4    2
    14679  L  1998  081  20:12:48   8    15.61      3           17             0         9       0       369       5       2       5.07     0.0    0   57    2
    14679  L  1998  081  20:14:48  11    22.09      3           17             0         9       0       213       5       2       2.00     0.0    0   27    2
    14682  L  1998  081  20:21:49   8    15.61      1           23             0         9       0       253       7       2       2.10     0.0    0   28    2
    14683  L  1998  081  20:24:37   4     9.83      1            8             0         9       0       442       2       2       4.49     0.0    0   53    2
    14686  L  1998  081  20:34:02  12    24.80      1            8             0         9       0       160       2       2       1.07     0.0    0    6    2
    14695  L  1998  081  21:00:52   8    15.61      1            8             0         9       0       191       2       2       1.04     0.0    0    5    2
    14699  L  1998  081  21:12:41   4     9.83      1            8             0         9       0       250       2       2       1.20     0.0    0   10    2
    14700  L  1998  081  21:15:53   8    15.61      1            8             0         9       0       339       2       2       4.18     0.0    0   51    2
    14701  L  1998  081  21:18:47   6    12.39      1            8             0         9       0       209       2       2       1.01     0.0    0    4    2
    14701  L  1998  081  21:20:42  15    35.08      3           20             0         9       0       160       6       2       1.54     0.0    0   18    2
    14704  L  1998  081  21:27:37   2     7.80      1            5             0        10       0       545       1       2       5.38     0.0    0   59    2
    14706  L  1998  081  21:34:01  10    19.68      1            8             0        10       0       308       2       2       4.31     0.0    0   52    2
    14717  L  1998  081  22:07:22  16    39.38      3           20             0        10       0       131       6       2       0.98     0.0    0    3    2
    14721  L  1998  081  22:21:11   7    13.91      1            7             0        10       0       962       2       1      32.72     0.0    0  118    1
    14730  L  1998  081  22:46:01   8    15.61      1            8             0         9       0       191       2       2       1.04     0.0    0    5    2
    14745  L  1998  081  23:30:52   4     9.83      3           17             0         9       0       449       5       2       4.65     0.0    0   54    2
    14749  L  1998  081  23:44:59  13    27.84      1            8             0         9       0       193       2       2       1.99     0.0    0   27    2
