 1  STICS TIME, PHA and DPU M & M/Q TABLE LISTING
 2       Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19941224_V01.DAT;2
 3              Output Filename: STICS_PHA_19941224_
 4
 5  Clock selected: Wall            DATA FILTERING CHOICES:   Voltage step selection =   0 to 31      TELESCOPE FILTERING CHOICES:   Start anode =  -1
 6  Trigger mode is Tn                                        Event type selection   =   M/Q & M                                     Stop MCP    =  -1
 7  FIFO mode is OFF                                          Range selection        =     2 1 0                                     SSD ID      =  -1
 8  TGS  mode is ON                                           Range checking is OFF                                                  Telescope checking is OFF
 9  Telemetry mode is Science mode     
 10
 11    SR BR  Year  Day    Time    VS     E/Q    StopID   StartID/Range  Energy(Ed)  Sector  SSD-ID    ToF(Td)  START   RANGE      M/Q     MASS   NM   NQ  NRG
     3330  H  1994  358   6:48:13  18    49.62      3           17            11        15       3       122       5       2       1.00     1.0    8    4    2
     3330  H  1994  358   6:48:13  18    49.62      2           14            27         1       2       155       4       2       2.02     3.9   23   27    2
     3330  H  1994  358   6:48:13  18    49.62      2           14            28         7       2       154       4       2       1.98     3.9   23   26    2
     3330  H  1994  358   6:48:13  18    49.62      3           20            13         8       3       126       6       2       1.10     1.2   10    7    2
     3330  H  1994  358   6:48:13  18    49.62      3           20            26         0       3       156       6       2       2.05     3.8   23   28    2
     3330  H  1994  358   6:48:13  18    49.62      3           20            14         2       3       198       6       2       3.88     5.1   26   48    2
     3330  H  1994  358   6:48:13  18    49.62      3           17             7         4       3       125       5       2       1.07     0.8    6    6    2
     3330  H  1994  358   6:48:13  18    49.62      2           14             5         6       2       125       4       2       1.07     0.7    4    6    2
     3330  H  1994  358   6:48:13  18    49.62      3           20            15         8       3       123       6       2       1.02     1.2   10    5    2
     3330  H  1994  358   6:48:13  18    49.62      3           20            10         1       3       125       6       2       1.07     1.0    8    6    2
     3330  H  1994  358   6:48:13  18    49.62      3           17            11         3       3       129       5       2       1.18     1.1   10    9    2
     3330  H  1994  358   6:48:13  18    49.62      3           17            22         5       3       156       5       2       2.05     3.3   21   28    2
     3330  H  1994  358   6:48:13  18    49.62      3           20             6         7       3       124       6       2       1.05     0.8    5    6    2
     3330  H  1994  358   6:48:13  18    49.62      3           20            27         1       3       155       6       2       2.02     3.9   23   27    2
     3330  H  1994  358   6:48:13  18    49.62      3           20            15         3       3       124       6       2       1.05     1.2   11    6    2
     3330  H  1994  358   6:48:13  18    49.62      3           17            12         5       3       124       5       2       1.05     1.1    9    6    2
     3330  H  1994  358   6:48:13  18    49.62      3           20            13         7       3       124       6       2       1.05     1.1   10    6    2
     3330  H  1994  358   6:48:13  18    49.62      3           17            24         2       3       155       5       2       2.02     3.5   22   27    2
     3330  H  1994  358   6:48:16  20    62.54      3           17            13         0       3       118       5       2       1.14     1.0    8    8    2
     3330  H  1994  358   6:48:16  20    62.54      2           14            16         2       2       115       4       2       1.05     1.1    9    5    2
     3330  H  1994  358   6:48:16  20    62.54      3           17            14         4       3       116       5       2       1.08     1.0    8    6    2
     3330  H  1994  358   6:48:16  20    62.54      3           20            12         8       3       115       6       2       1.05     0.9    7    5    2
     3330  H  1994  358   6:48:16  20    62.54      3           17            19        13       3       116       5       2       1.08     1.2   10    6    2
     3330  H  1994  358   6:48:16  20    62.54      3           17            11        14       3       115       5       2       1.05     0.9    6    5    2
     3330  H  1994  358   6:48:16  20    62.54      2           14             8         1       2       115       4       2       1.05     0.7    5    5    2
     3330  H  1994  358   6:48:16  20    62.54      2           14             8         3       2       117       4       2       1.11     0.8    5    7    2
     3330  H  1994  358   6:48:16  20    62.54      3           20            16         5       3       114       6       2       1.02     1.0    9    5    2
     3330  H  1994  358   6:48:16  20    62.54      3           20            18         7       3       115       6       2       1.05     1.2   10    5    2
     3330  H  1994  358   6:48:16  20    62.54      3           20            18         9       3       116       6       2       1.08     1.2   10    6    2
     3330  H  1994  358   6:48:16  20    62.54      3           17             8        13       3       123       5       2       1.30     0.8    6   12    2
     3330  H  1994  358   6:48:16  20    62.54      3           20            32        15       3       142       6       2       2.00     3.4   22   27    2
     3330  H  1994  358   6:48:16  20    62.54      3           29            18         0       3       118       9       2       1.14     1.2   10    8    2
     3330  H  1994  358   6:48:16  20    62.54      3           17            17         3       3       115       5       2       1.05     1.1    9    5    2
     3330  H  1994  358   6:48:16  20    62.54      3           17            15         4       3       115       5       2       1.05     1.0    8    5    2
     3330  H  1994  358   6:48:16  20    62.54      3           17            19         8       3       114       5       2       1.02     1.2   10    5    2
     3330  H  1994  358   6:48:16  20    62.54      3           20            19        13       3       115       6       2       1.05     1.2   10    5    2
     3330  H  1994  358   6:48:16  20    62.54      2           14            33         1       2       142       4       2       2.00     3.5   22   27    2
     3330  H  1994  358   6:48:16  20    62.54      2           14            27         3       2       142       4       2       2.00     2.9   20   27    2
     3330  H  1994  358   6:48:16  20    62.54      3           17            18         4       3       117       5       2       1.11     1.2   10    7    2
     3330  H  1994  358   6:48:16  20    62.54      3           20            19         8       3       114       6       2       1.02     1.2   10    5    2
     3330  H  1994  358   6:48:16  20    62.54      3           20            16        14       3       115       6       2       1.05     1.1    9    5    2
     3330  H  1994  358   6:48:16  20    62.54      3           20            38         0       3       143       6       2       2.04     4.0   24   27    2
     3330  H  1994  358   6:48:16  20    62.54      2           14            31         3       2       142       4       2       2.00     3.3   21   27    2
     3330  H  1994  358   6:48:16  20    62.54      3           20            14        13       3       113       6       2       0.99     0.9    7    4    2
     3330  H  1994  358   6:48:16  20    62.54      2           14            15         1       2       116       4       2       1.08     1.0    9    6    2
     3330  H  1994  358   6:48:16  20    62.54      2           14            13         4       2       115       4       2       1.05     0.9    7    5    2
     3330  H  1994  358   6:48:16  20    62.54      3           20            15         1       3       114       6       2       1.02     1.0    8    5    2
     3330  H  1994  358   6:48:16  20    62.54      3           17            35         1       3       139       5       2       1.87     3.4   22   25    2
     3330  H  1994  358   6:48:16  20    62.54      2           14            14         1       2       115       4       2       1.05     1.0    8    5    2
     3330  H  1994  358   6:48:20  22    78.81      3           17            17         0       3       108       5       2       1.08     0.9    8    6    2
     3330  H  1994  358   6:48:20  22    78.81      3           17            15         5       3       108       5       2       1.08     0.9    7    6    2
     3330  H  1994  358   6:48:20  22    78.81      3           20            48         6       3       130       6       2       1.95     3.7   22   26    2
     3330  H  1994  358   6:48:20  22    78.81      3           20            48         8       3       132       6       2       2.04     3.8   23   27    2
     3330  H  1994  358   6:48:20  22    78.81      3           20            19        11       3       107       6       2       1.04     1.0    8    5    2
     3330  H  1994  358   6:48:20  22    78.81      2           14            22         3       2       108       4       2       1.08     1.1    9    6    2
     3330  H  1994  358   6:48:20  22    78.81      3           20            19         9       3       106       6       2       1.01     1.0    8    4    2
     3330  H  1994  358   6:48:20  22    78.81      3           20            21        14       3       105       6       2       0.98     1.0    8    3    2
     3330  H  1994  358   6:48:20  22    78.81      2           11            20         2       2       106       3       2       1.01     1.0    8    4    2
     3330  H  1994  358   6:48:20  22    78.81      2           14            40         6       2       132       4       2       2.04     3.2   21   27    2
     3330  H  1994  358   6:48:20  22    78.81      3           17            16         8       3       107       5       2       1.04     0.9    7    5    2
     3330  H  1994  358   6:48:20  22    78.81      2           11            19         2       2       106       3       2       1.01     1.0    8    4    2
     3330  H  1994  358   6:48:20  22    78.81      3           17            21         7       3       107       5       2       1.04     1.1    9    5    2
     3330  H  1994  358   6:48:23  24    99.31      3           17            27         2       3       100       5       2       1.04     1.1    9    5    2
     3330  H  1994  358   6:48:23  24    99.31      3           17            27         7       3        99       5       2       1.01     1.0    9    4    2
     3330  H  1994  358   6:48:29  28   157.72      3           17            45        15       3       131       5       2       4.02     3.5   22   50    2
     3330  H  1994  358   6:48:42  27   140.50      3           17            93         6       3       107       5       2       1.88     3.5   22   25    2
     3330  H  1994  358   6:48:45  25   111.49      3           20            35         1       3        96       6       2       1.01     1.1   10    4    2
     3330  H  1994  358   6:48:45  25   111.49      3           20            37         7       3        95       6       2       0.97     1.2   10    3    2
     3330  H  1994  358   6:48:45  25   111.49      3           20            32        14       3        96       6       2       1.01     1.1    9    4    2
     3330  H  1994  358   6:48:45  25   111.49      3           17            35        15       3       103       5       2       1.30     1.4   12   13    2
     3330  H  1994  358   6:48:48  23    88.47      3           20            28         1       3       101       6       2       0.96     1.1    9    3    2
     3330  H  1994  358   6:48:48  23    88.47      3           17            25         5       3       102       5       2       1.00     1.1    9    4    2
     3330  H  1994  358   6:48:48  23    88.47      3           20            54        13       3       127       6       2       2.04     3.8   23   27    2
     3330  H  1994  358   6:48:48  23    88.47      2           14            13        15       2       109       4       2       1.25     0.8    6   11    2
     3330  H  1994  358   6:48:48  23    88.47      3           20            54        14       3       125       6       2       1.94     3.6   22   26    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            12         1       3       111       6       2       1.05     0.8    6    6    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            21         3       3       109       6       2       0.99     1.1    9    4    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            21         5       3       110       6       2       1.02     1.1   10    5    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            20         7       3       108       6       2       0.96     1.1    9    3    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            17         9       3       110       6       2       1.02     1.0    8    5    2
     3330  H  1994  358   6:48:52  21    70.20      3           17            18        13       3       110       5       2       1.02     1.0    8    5    2
     3330  H  1994  358   6:48:52  21    70.20      3           29            39        14       3       137       9       2       2.02     3.6   22   27    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            17         1       3       110       6       2       1.02     1.0    8    5    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            20         2       3       109       6       2       0.99     1.1    9    4    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            15         4       3       109       6       2       0.99     0.9    7    4    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            16         6       3       110       6       2       1.02     1.0    8    5    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            18         8       3       109       6       2       0.99     1.0    8    4    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            13        12       3       110       6       2       1.02     0.8    6    5    2
     3330  H  1994  358   6:48:52  21    70.20      2           14             8         5       2       110       4       2       1.02     0.7    3    5    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            21         6       3       109       6       2       0.99     1.1    9    4    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            15         8       3       109       6       2       0.99     0.9    7    4    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            16        12       3       111       6       2       1.05     1.0    8    6    2
     3330  H  1994  358   6:48:52  21    70.20      3           20             7         4       3       111       6       2       1.05     0.6    3    6    2
     3330  H  1994  358   6:48:52  21    70.20      3           29            20         6       3       110       9       2       1.02     1.1    9    5    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            19         5       3       111       6       2       1.05     1.1    9    6    2
     3330  H  1994  358   6:48:52  21    70.20      3           17            22         8       3       111       5       2       1.05     1.2   10    6    2
     3330  H  1994  358   6:48:52  21    70.20      3           20            15         4       3       110       6       2       1.02     0.9    7    5    2
     3330  H  1994  358   6:48:55  19    55.71      2           14            18         0       2       116       4       2       0.96     1.2   10    2    2
     3330  H  1994  358   6:48:55  19    55.71      3           20            11         2       3       118       6       2       1.01     0.9    7    4    2
     3330  H  1994  358   6:48:55  19    55.71      3           17            10         6       3       120       5       2       1.07     0.9    7    6    2
     3330  H  1994  358   6:48:55  19    55.71      3           20            16         8       3       120       6       2       1.07     1.2   10    6    2
     3330  H  1994  358   6:48:55  19    55.71      3           20            13        12       3       118       6       2       1.01     1.0    8    4    2
     3330  H  1994  358   6:48:55  19    55.71      3           17            12        14       3       120       5       2       1.07     1.0    8    6    2
     3330  H  1994  358   6:48:55  19    55.71      2           26            14         1       2       119       8       2       1.04     1.1    9    5    2
     3330  H  1994  358   6:48:55  19    55.71      3           20            16         3       3       117       6       2       0.98     1.1    9    3    2
     3330  H  1994  358   6:48:55  19    55.71      2           11            14         5       2       118       3       2       1.01     1.0    9    4    2
     3330  H  1994  358   6:48:55  19    55.71      3           17            19         9       3       119       5       2       1.04     1.3   11    5    2
     3330  H  1994  358   6:48:55  19    55.71      3           17             9        13       3       121       5       2       1.09     0.9    7    7    2
     3330  H  1994  358   6:48:55  19    55.71      3           17            15         0       3       117       5       2       0.98     1.1    9    3    2
     3330  H  1994  358   6:48:55  19    55.71      3           17            15         4       3       120       5       2       1.07     1.1   10    6    2
     3330  H  1994  358   6:48:55  19    55.71      3           29            11         8       3       119       9       2       1.04     0.9    7    5    2
     3330  H  1994  358   6:48:55  19    55.71      3           17             9        14       3       121       5       2       1.09     0.9    7    7    2
     3330  H  1994  358   6:48:55  19    55.71      3           20            14         1       3       120       6       2       1.07     1.1    9    6    2
     3330  H  1994  358   6:48:55  19    55.71      2           14            11         5       2       120       4       2       1.07     0.9    8    6    2
     3330  H  1994  358   6:48:55  19    55.71      3           17            12         0       3       116       5       2       0.96     0.9    7    2    2
     3330  H  1994  358   6:48:55  19    55.71      2           14            11         4       2       119       4       2       1.04     0.9    7    5    2
     3330  H  1994  358   6:48:55  19    55.71      2           11            12         1       2       118       3       2       1.01     1.0    8    4    2
     3330  H  1994  358   6:48:55  19    55.71      3           17            17         5       3       121       5       2       1.09     1.3   11    7    2
     3330  H  1994  358   6:48:55  19    55.71      3           17            10         6       3       123       5       2       1.15     1.0    8    9    2
     3330  H  1994  358   6:48:55  19    55.71      2           14            10        15       2       119       4       2       1.04     0.9    7    5    2
     3330  H  1994  358   6:48:55  19    55.71      2           14            12         4       2       119       4       2       1.04     1.0    8    5    2
     3330  H  1994  358   6:48:55  19    55.71      3           20            15        14       3       120       6       2       1.07     1.1   10    6    2
     3330  H  1994  358   6:48:55  19    55.71      3           17            12        15       3       120       5       2       1.07     1.0    8    6    2
     3330  H  1994  358   6:48:55  19    55.71      3           17            14        15       3       119       5       2       1.04     1.1    9    5    2
     3330  H  1994  358   6:48:55  19    55.71      3           17            12        15       3       120       5       2       1.07     1.0    8    6    2
     3330  H  1994  358   6:48:58  17    44.21      2           14             9         0       2       127       4       2       1.00     1.0    8    4    2
     3330  H  1994  358   6:48:58  17    44.21      3           20             8         4       3       129       6       2       1.05     1.0    8    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           17             8        13       3       130       5       2       1.08     1.0    8    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           17            10        14       3       130       5       2       1.08     1.1    9    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           17             9         1       3       130       5       2       1.08     1.0    9    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           20            11         9       3       128       6       2       1.03     1.1    9    5    2
     3330  H  1994  358   6:48:58  17    44.21      3           20            12        13       3       128       6       2       1.03     1.2   10    5    2
     3330  H  1994  358   6:48:58  17    44.21      2           14             7        15       2       129       4       2       1.05     0.9    7    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           20            11         0       3       128       6       2       1.03     1.1    9    5    2
     3330  H  1994  358   6:48:58  17    44.21      3           17            11         2       3       128       5       2       1.03     1.1    9    5    2
     3330  H  1994  358   6:48:58  17    44.21      3           17            13         4       3       128       5       2       1.03     1.2   11    5    2
     3330  H  1994  358   6:48:58  17    44.21      3           20             8         8       3       129       6       2       1.05     1.0    8    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           20            11        13       3       129       6       2       1.05     1.1   10    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           20            11         1       3       128       6       2       1.03     1.1    9    5    2
     3330  H  1994  358   6:48:58  17    44.21      3           17            10         7       3       129       5       2       1.05     1.1    9    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           17            24        15       3       163       5       2       2.06     4.1   24   28    2
     3330  H  1994  358   6:48:58  17    44.21      2           14            13         0       2       126       4       2       0.98     1.2   10    3    2
     3330  H  1994  358   6:48:58  17    44.21      2           14            11         4       2       132       4       2       1.13     1.2   10    8    2
     3330  H  1994  358   6:48:58  17    44.21      3           17            12         6       3       128       5       2       1.03     1.2   10    5    2
     3330  H  1994  358   6:48:58  17    44.21      3           17            13         1       3       130       5       2       1.08     1.3   11    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           20            11         7       3       127       6       2       1.00     1.1    9    4    2
     3330  H  1994  358   6:48:58  17    44.21      3           20            12        10       3       128       6       2       1.03     1.2   10    5    2
     3330  H  1994  358   6:48:58  17    44.21      3           17             7        15       3       129       5       2       1.05     0.9    7    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           20            12         0       3       126       6       2       0.98     1.1    9    3    2
     3330  H  1994  358   6:48:58  17    44.21      3           17            10         4       3       131       5       2       1.10     1.1    9    7    2
     3330  H  1994  358   6:48:58  17    44.21      3           17             5         6       3       130       5       2       1.08     0.8    5    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           20             8         8       3       130       6       2       1.08     1.0    8    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           20             7        10       3       129       6       2       1.05     0.9    7    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           20            22         4       3       161       6       2       1.99     3.7   23   27    2
     3330  H  1994  358   6:48:58  17    44.21      3           17             8         7       3       130       5       2       1.08     1.0    8    6    2
     3330  H  1994  358   6:48:58  17    44.21      3           20            11         0       3       126       6       2       0.98     1.1    9    3    2
     3330  H  1994  358   6:48:58  17    44.21      2           14             5         1       2       127       4       2       1.00     0.7    5    4    2
     3330  H  1994  358   6:48:58  17    44.21      2           14             9         6       2       126       4       2       0.98     1.0    8    3    2
     3330  H  1994  358   6:48:58  17    44.21      3           17            12         0       3       127       5       2       1.00     1.2   10    4    2
     3330  H  1994  358   6:49:01  15    35.08      3           20             7        10       3       138       6       2       1.01     1.1    9    4    2
     3330  H  1994  358   6:49:01  15    35.08      3           20            15        15       3       177       6       2       2.02     3.7   23   27    2
     3330  H  1994  358   6:49:01  15    35.08      3           20             7         0       3       137       6       2       0.99     1.0    9    4    2
     3330  H  1994  358   6:49:01  15    35.08      3           20            15         7       3       173       6       2       1.90     3.4   22   25    2
     3330  H  1994  358   6:49:01  15    35.08      3           20            19        15       3       176       6       2       1.99     4.4   24   27    2
     3330  H  1994  358   6:49:01  15    35.08      3           20            10         6       3       177       6       2       2.02     2.7   19   27    2
     3330  H  1994  358   6:49:01  15    35.08      3           20            15         5       3       178       6       2       2.05     3.7   23   28    2
     3330  H  1994  358   6:49:01  15    35.08      3           20            17         6       3       173       6       2       1.90     3.8   23   25    2
     3330  H  1994  358   6:49:01  15    35.08      3           20            20         4       3       178       6       2       2.05     4.8   25   28    2
     3330  H  1994  358   6:49:01  15    35.08      3           20            10         6       3       140       6       2       1.05     1.3   11    6    2
     3330  H  1994  358   6:49:01  15    35.08      3           20            16        15       3       177       6       2       2.02     3.9   23   27    2
     3330  H  1994  358   6:49:01  15    35.08      3           20             5         6       3       138       6       2       1.01     0.9    7    4    2
     3330  H  1994  358   6:49:01  15    35.08      2           26             5         2       2       142       8       2       1.10     1.0    8    7    2
     3330  H  1994  358   6:49:01  15    35.08      2           14            17         1       2       173       4       2       1.90     3.8   23   25    2
     3330  H  1994  358   6:49:01  15    35.08      3           20            11        15       3       129       6       2       0.83     1.1   10    0   -1
     3330  H  1994  358   6:49:01  15    35.08      3           17            12        14       3       141       5       2       1.08     1.5   13    6    2
     3330  H  1994  358   6:49:04  13    27.84      3           17            10         1       3       195       5       2       2.04     3.7   23   27    2
     3330  H  1994  358   6:49:04  13    27.84      3           17            10         1       3       196       5       2       2.07     3.8   23   28    2
     3330  H  1994  358   6:49:08  11    22.09      3           20            11        13       3       219       6       2       2.15     6.0   28   29    2
     3331  H  1994  358   6:49:40  12    24.80      2           11             6         1       2       204       3       2       2.03     3.1   21   27    2
     3331  H  1994  358   6:49:43  14    31.25      2           14            13         3       2       187       4       2       2.07     3.9   23   28    2
     3331  H  1994  358   6:49:43  14    31.25      2           14             9         4       2       186       4       2       2.04     3.0   20   27    2
     3331  H  1994  358   6:49:46  16    39.38      3           20            16         1       3       169       6       2       2.01     3.3   21   27    2
     3331  H  1994  358   6:49:46  16    39.38      3           20            18         2       3       167       6       2       1.95     3.5   22   26    2
     3331  H  1994  358   6:49:46  16    39.38      3           20             6         6       3       134       6       2       1.04     0.9    7    5    2
     3331  H  1994  358   6:49:46  16    39.38      3           17            11         4       3       134       5       2       1.04     1.3   11    5    2
     3331  H  1994  358   6:49:52  20    62.54      2           11            14         0       2       114       3       2       1.02     1.0    8    5    2
     3331  H  1994  358   6:50:40  13    27.84      3           17            11         2       3       196       5       2       2.07     4.1   24   28    2
     3331  H  1994  358   6:50:43  11    22.09      3           20            11         4       3       215       6       2       2.05     5.6   27   27    2
     3331  H  1994  358   6:51:12  10    19.68      3           18            30         0       3       238       6       0       2.33    21.6   42   32    0
     3331  H  1994  358   6:51:15  12    24.80      3           20             8         7       3       207       6       2       2.11     3.9   23   28    2
     3331  H  1994  358   6:51:15  12    24.80      3           20            15        14       3       201       6       2       1.95     5.7   27   26    2
     3331  H  1994  358   6:51:19  14    31.25      3           18            48         5       3       183       6       0       1.96    12.6   36   26    0
     3331  H  1994  358   6:51:19  14    31.25      2           14             7         2       2       144       4       2       1.01     1.2   10    4    2
     3331  H  1994  358   6:51:19  14    31.25      3           20            12         6       3       182       6       2       1.93     3.4   22   25    2
     3331  H  1994  358   6:51:19  14    31.25      3           20            12         8       3       147       6       2       1.07     1.7   14    6    2
     3331  H  1994  358   6:51:19  14    31.25      3           20            11        14       3       148       6       2       1.10     1.7   14    7    2
     3331  H  1994  358   6:51:22  16    39.38      3           17            13         2       3       168       5       2       1.98     2.8   19   26    2
     3331  H  1994  358   6:51:25  18    49.62      3           27            69         6       3       173       9       0       2.73    15.1   38   37    0
     3331  H  1994  358   6:51:28  20    62.54      2           14            30         2       2       142       4       2       2.00     3.2   21   27    2
     3331  H  1994  358   6:51:28  20    62.54      3           20            14         7       3       114       6       2       1.02     1.0    8    5    2
     3331  H  1994  358   6:51:32  22    78.81      2           14            23         0       2       108       4       2       1.08     1.2   10    6    2
     3331  H  1994  358   6:51:32  22    78.81      3           17            25         1       3       108       5       2       1.08     1.2   10    6    2
     3331  H  1994  358   6:51:38  26   125.16      1            8            37         3       1        91       2       2       0.93     1.0    9    2    2
     3331  H  1994  358   6:51:54  27   140.50      3           20            41         6       3       132       6       2       3.66     3.3   21   47    2
     3331  H  1994  358   6:52:00  23    88.47      1            5            54         2       1       126       1       2       1.99     3.7   23   27    2
     3331  H  1994  358   6:52:00  23    88.47      2           14            21         2       2       101       4       2       0.96     0.9    7    3    2
     3331  H  1994  358   6:52:00  23    88.47      1            5            23         4       1       104       1       2       1.07     1.0    9    6    2
     3331  H  1994  358   6:52:00  23    88.47      1            8            23         4       1       103       2       2       1.03     1.0    8    5    2
     3331  H  1994  358   6:52:04  21    70.20      1            6           117        15       1       150       2       0       2.63    15.7   39   36    0
     3331  H  1994  358   6:52:04  21    70.20      1            8            40         0       1       133       2       2       1.85     3.3   21   24    2
     3331  H  1994  358   6:52:04  21    70.20      2           14            20         5       2       111       4       2       1.05     1.1    9    6    2
     3331  H  1994  358   6:52:04  21    70.20      2           14            15        14       2       110       4       2       1.02     0.9    7    5    2
     3331  H  1994  358   6:52:04  21    70.20      2           11            16         2       2       112       3       2       1.08     1.0    8    7    2
     3331  H  1994  358   6:52:04  21    70.20      1            5            18         4       1       110       1       2       1.02     1.0    8    5    2
     3331  H  1994  358   6:52:04  21    70.20      2           11            41         6       2       136       3       2       1.98     3.7   23   26    2
     3331  H  1994  358   6:52:04  21    70.20      1            8            42         3       1       138       2       2       2.07     3.9   23   28    2
     3331  H  1994  358   6:52:04  21    70.20      1            5            41         5       1       137       1       2       2.02     3.8   23   27    2
     3331  H  1994  358   6:52:04  21    70.20      3           17            14         5       3       112       5       2       1.08     0.9    7    7    2
     3331  H  1994  358   6:52:07  19    55.71      1            5            30         1       1       149       1       2       2.03     3.7   23   27    2
     3331  H  1994  358   6:52:07  19    55.71      1            8            12         2       1       118       2       2       1.01     1.0    8    4    2
     3331  H  1994  358   6:52:07  19    55.71      1            5            27         4       1       149       1       2       2.03     3.4   22   27    2
     3331  H  1994  358   6:52:07  19    55.71      2           26            11         6       2       118       8       2       1.01     0.9    7    4    2
     3331  H  1994  358   6:52:07  19    55.71      3           20            13         9       3       117       6       2       0.98     1.0    8    3    2
     3331  H  1994  358   6:52:07  19    55.71      3           20            14        12       3       120       6       2       1.07     1.1    9    6    2
     3331  H  1994  358   6:52:07  19    55.71      3           20            15         3       3       119       6       2       1.04     1.1    9    5    2
     3331  H  1994  358   6:52:07  19    55.71      2           11             9        15       2       119       3       2       1.04     0.8    6    5    2
     3331  H  1994  358   6:52:07  19    55.71      3           17            15        15       3       119       5       2       1.04     1.1    9    5    2
     3331  H  1994  358   6:52:07  19    55.71      2           14            14        15       2       119       4       2       1.04     1.1    9    5    2
     3331  H  1994  358   6:52:10  17    44.21      1            8             7         2       1       128       2       2       1.03     0.9    7    5    2
     3331  H  1994  358   6:52:10  17    44.21      3           20            11         5       3       129       6       2       1.05     1.1   10    6    2
     3331  H  1994  358   6:52:10  17    44.21      2           14             6         6       2       129       4       2       1.05     0.8    6    6    2
     3331  H  1994  358   6:52:10  17    44.21      3           20             7         8       3       129       6       2       1.05     0.9    7    6    2
     3331  H  1994  358   6:52:10  17    44.21      3           20            21         1       3       158       6       2       1.89     3.3   21   25    2
     3331  H  1994  358   6:52:10  17    44.21      2           11            11         6       2       128       3       2       1.03     1.1    9    5    2
     3331  H  1994  358   6:52:10  17    44.21      3           17             6        15       3       128       5       2       1.03     0.8    6    5    2
     3331  H  1994  358   6:52:10  17    44.21      2           11             6         1       2       128       3       2       1.03     0.8    6    5    2
     3331  H  1994  358   6:52:10  17    44.21      2           14             7         6       2       128       4       2       1.03     0.9    7    5    2
     3331  H  1994  358   6:52:10  17    44.21      3           20             8         6       3       128       6       2       1.03     0.9    7    5    2
     3331  H  1994  358   6:52:10  17    44.21      3           20            13         6       3       128       6       2       1.03     1.2   11    5    2
     3331  H  1994  358   6:52:10  17    44.21      3           17            12         6       3       129       5       2       1.05     1.2   10    6    2
     3331  H  1994  358   6:52:13  15    35.08      1            5             8         3       1       141       1       2       1.08     1.2   10    6    2
     3331  H  1994  358   6:52:13  15    35.08      1            8             5         0       1       139       2       2       1.03     0.9    7    5    2
     3331  H  1994  358   6:52:13  15    35.08      3           20             6         4       3       142       6       2       1.10     1.1    9    7    2
     3331  H  1994  358   6:52:13  15    35.08      3           20             8         3       3       141       6       2       1.08     1.2   10    6    2
     3331  H  1994  358   6:52:13  15    35.08      3           17             5         5       3       143       5       2       1.12     1.0    8    8    2
     3331  H  1994  358   6:52:13  15    35.08      2           14             5         5       2       140       4       2       1.05     0.9    7    6    2
     3331  H  1994  358   6:52:13  15    35.08      1            5            15        13       1       179       1       2       2.08     3.8   23   28    2
     3331  H  1994  358   6:52:13  15    35.08      1            8            19         4       1       176       2       2       1.99     4.4   24   27    2
     3331  H  1994  358   6:52:13  15    35.08      1            8             8         4       1       139       2       2       1.03     1.2   10    5    2
     3331  H  1994  358   6:52:16  13    27.84      2           11            10         3       2       192       3       2       1.96     3.5   22   26    2
     3331  H  1994  358   6:52:16  13    27.84      1            8            11         5       1       195       2       2       2.04     4.0   23   27    2
     3331  H  1994  358   6:52:16  13    27.84      1            8            13         6       1       188       2       2       1.86     4.0   24   24    2
     3331  H  1994  358   6:52:16  13    27.84      2           14            10        12       2       190       4       2       1.91     3.4   22   25    2
     3331  H  1994  358   6:52:16  13    27.84      3           17            11         1       3       191       5       2       1.94     3.7   23   26    2
     3331  H  1994  358   6:52:16  13    27.84      3           17             3        12       3       153       5       2       1.06     1.0    8    6    2
     3331  H  1994  358   6:52:16  13    27.84      1            8            15         5       1       197       2       2       2.10     5.3   27   28    2
