 STICS SELECTED RATES
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19950401_V01.DAT;1
         FIFO mode is OFF    TGS mode is OFF      Telemetry mode is Science mode     
 YEAR DOY HR:MIN:SEC          H        He2        He1        BR0        BR1        BR2      FSR12      FSR34      FSR56         O1    Fe14&16     Fe9&10 
 1995 111 23:46:10          0.00       0.00       0.00       0.00       0.00       0.00      23.86      26.05      18.74       0.00       0.00       0.00
 1995 111 23:52:11          0.00       0.00       0.00       0.00       0.00       0.00      24.03      25.96      18.87       0.00       0.00       0.00
 1995 112  0:28:20          0.00       0.00       0.00       0.00       0.00       0.00      24.21      25.87      18.80       0.00       0.00       0.00
 1995 112  0:58:26          0.00       0.00       0.00       0.00       0.00       0.00      23.74      25.90      18.58       0.00       0.00       0.00
 1995 112  1:28:33          0.00       0.00       0.00       0.00       0.00       0.00      23.73      25.79      18.67       0.00       0.00       0.00
 1995 112  1:58:39          0.00       0.00       0.00       0.00       0.00       0.00      23.68      25.79      18.69       0.00       0.00       0.00
 1995 112  2:28:46          0.00       0.00       0.00       0.00       0.00       0.00      23.83      25.67      18.95       0.00       0.00       0.00
 1995 112  2:58:53          0.00       0.00       0.00       0.00       0.00       0.00      23.69      26.10      18.70       0.00       0.00       0.00
 1995 112  3:28:59          0.00       0.00       0.00       0.00       0.00       0.00      24.00      26.20      18.51       0.00       0.00       0.00
 1995 112  3:59:06          0.00       0.00       0.00       0.00       0.00       0.00      24.06      25.85      18.91       0.00       0.00       0.00
 1995 112  4:29:13          0.00       0.00       0.00       0.00       0.00       0.00      23.89      26.20      18.51       0.00       0.00       0.00
 1995 112  4:59:19          0.00       0.00       0.00       0.00       0.00       0.00      23.76      26.05      18.80       0.00       0.00       0.00
 1995 112  5:29:26          0.00       0.00       0.00       0.00       0.00       0.00      24.36      26.19      18.72       0.00       0.00       0.00
 1995 112  5:59:33          0.00       0.00       0.01       0.00       0.00       0.01      23.70      26.56      18.59       0.00       0.00       0.00
 1995 112  6:29:39          0.00       0.00       0.01       0.00       0.00       0.01      23.89      26.26      18.73       0.00       0.00       0.00
 1995 112  6:59:46          0.00       0.00       0.01       0.00       0.00       0.01      24.05      26.55      18.65       0.00       0.00       0.00
 1995 112  7:29:53          0.00       0.00       0.01       0.00       0.00       0.01      23.98      26.74      18.74       0.00       0.00       0.00
 1995 112  7:59:59          0.00       0.00       0.00       0.00       0.00       0.01      23.83      26.38      18.42       0.00       0.00       0.00
 1995 112  8:30:06          0.00       0.00       0.01       0.00       0.00       0.01      23.84      26.63      18.72       0.00       0.00       0.00
 1995 112  9:00:12          0.00       0.00       0.01       0.00       0.00       0.02      24.21      26.35      18.47       0.00       0.00       0.00
 1995 112  9:30:19          0.00       0.00       0.00       0.00       0.00       0.00      23.86      25.71      18.83       0.00       0.00       0.00
 1995 112 10:00:26          0.00       0.00       0.00       0.00       0.00       0.00      23.70      26.07      18.48       0.00       0.00       0.00
 1995 112 10:30:33          0.00       0.00       0.00       0.00       0.00       0.01      23.96      26.41      18.72       0.00       0.00       0.00
 1995 112 11:00:39          0.00       0.00       0.00       0.00       0.00       0.00      23.63      26.29      18.37       0.00       0.00       0.00
 1995 112 11:30:46          0.00       0.00       0.01       0.00       0.00       0.01      23.97      26.33      18.44       0.00       0.00       0.00
 1995 112 12:00:53          0.00       0.00       0.01       0.00       0.00       0.01      23.97      26.37      18.76       0.00       0.00       0.00
 1995 112 12:30:59          0.00       0.00       0.01       0.00       0.00       0.02      24.31      26.60      18.64       0.00       0.00       0.00
 1995 112 13:01:06          0.00       0.00       0.00       0.00       0.00       0.00      24.02      26.20      18.79       0.00       0.00       0.00
 1995 112 13:31:13          0.00       0.00       0.00       0.00       0.00       0.01      24.40      26.84      19.49       0.00       0.00       0.00
 1995 112 14:01:19          0.00       0.00       0.01       0.00       0.00       0.01      24.41      26.51      19.54       0.00       0.00       0.00
 1995 112 14:31:26          0.00       0.00       0.01       0.00       0.00       0.01      24.75      27.20      19.45       0.00       0.00       0.00
 1995 112 15:01:32          0.00       0.00       0.00       0.00       0.00       0.01      24.28      27.62      19.66       0.00       0.00       0.00
 1995 112 15:31:39          0.00       0.00       0.01       0.00       0.00       0.01      24.40      26.99      19.26       0.00       0.00       0.00
 1995 112 16:01:46          0.00       0.00       0.00       0.00       0.00       0.01      24.46      26.91      19.72       0.00       0.00       0.00
 1995 112 16:31:53          0.00       0.00       0.01       0.00       0.00       0.01      24.36      26.96      19.24       0.00       0.00       0.00
 1995 112 17:01:59          0.00       0.00       0.00       0.00       0.00       0.02      23.86      26.89      18.88       0.00       0.00       0.00
 1995 112 17:32:06          0.00       0.00       0.00       0.00       0.00       0.02      23.75      26.78      19.02       0.00       0.00       0.00
 1995 112 18:02:13          0.00       0.00       0.00       0.00       0.00       0.03      24.17      27.26      18.97       0.00       0.00       0.00
 1995 112 18:32:19          0.00       0.00       0.00       0.00       0.00       0.03      24.03      26.51      19.03       0.00       0.00       0.00
 1995 112 19:02:26          0.00       0.00       0.01       0.00       0.00       0.03      24.06      26.99      18.87       0.00       0.00       0.00
 1995 112 19:32:33          0.00       0.00       0.01       0.00       0.00       0.03      23.97      27.02      18.98       0.00       0.00       0.00
 1995 112 20:02:39          0.00       0.00       0.01       0.00       0.00       0.02      23.71      27.41      18.85       0.00       0.00       0.00
 1995 112 20:32:46          0.00       0.00       0.01       0.00       0.00       0.04      23.92      27.89      18.66       0.00       0.00       0.00
 1995 112 21:02:52          0.00       0.22       0.01       0.00       0.01       0.06      23.74      27.43      18.88       0.00       0.00       0.00
 1995 112 21:32:59          0.00       0.00       0.01       0.00       0.00       0.06      23.82      27.39      18.71       0.00       0.00       0.00
 1995 112 22:03:06          0.00       0.00       0.01       0.00       0.00       0.05      23.82      27.23      18.51       0.00       0.00       0.00
 1995 112 22:33:12          0.00       0.01       0.01       0.00       0.00       0.05      23.81      27.29      18.57       0.00       0.00       0.00
 1995 112 23:03:19          0.00       0.00       0.00       0.00       0.00       0.03      24.00      27.06      18.58       0.00       0.00       0.00
 1995 112 23:33:26          0.00       0.00       0.00       0.00       0.00       0.03      23.97      27.66      18.45       0.00       0.00       0.00
 1995 112 23:51:30          0.00       0.01       0.01       0.00       0.00       0.05      24.02      27.35      18.77       0.00       0.00       0.00
 1995 113  0:30:38          0.00       0.00       0.01       0.00       0.01       0.03      23.89      27.23      18.69       0.00       0.00       0.00
 1995 113  1:00:45          0.00       0.00       0.00       0.00       0.00       0.04      23.64      27.04      18.62       0.00       0.00       0.00
 1995 113  1:30:52          0.00       0.00       0.01       0.00       0.00       0.04      23.72      27.00      18.75       0.00       0.00       0.00
 1995 113  2:00:58          0.00       0.00       0.01       0.00       0.01       0.03      23.79      27.01      18.33       0.00       0.00       0.00
 1995 113  2:31:05          0.00       0.01       0.01       0.00       0.00       0.04      23.59      26.54      18.76       0.00       0.00       0.00
 1995 113  3:01:12          0.00       0.00       0.01       0.00       0.01       0.04      23.49      27.04      18.42       0.00       0.00       0.00
 1995 113  3:31:18          0.00       0.00       0.01       0.00       0.01       0.03      23.82      26.99      18.57       0.00       0.00       0.00
 1995 113  4:01:25          0.00       0.00       0.01       0.00       0.00       0.02      23.47      26.28      18.39       0.00       0.00       0.00
 1995 113  4:31:32          0.00       0.00       0.01       0.00       0.00       0.02      23.71      26.61      18.39       0.00       0.00       0.00
 1995 113  5:01:39          0.00       0.00       0.01       0.00       0.00       0.03      23.71      26.90      18.56       0.00       0.00       0.00
 1995 113  5:31:45          0.00       0.00       0.00       0.00       0.00       0.02      23.89      26.75      18.34       0.00       0.00       0.00
 1995 113  6:01:52          0.00       0.00       0.01       0.00       0.00       0.02      23.77      26.42      18.46       0.00       0.00       0.00
 1995 113  6:31:58          0.00       0.00       0.01       0.00       0.00       0.02      23.58      26.44      18.52       0.00       0.00       0.00
 1995 113  7:02:05          0.00       0.00       0.01       0.00       0.00       0.02      23.83      26.64      18.43       0.00       0.00       0.00
 1995 113  7:32:12          0.00       0.00       0.01       0.00       0.00       0.02      23.69      26.77      18.15       0.00       0.00       0.00
 1995 113  8:02:18          0.00       0.00       0.01       0.00       0.00       0.02      23.70      26.56      18.65       0.00       0.00       0.00
 1995 113  8:32:25          0.00       0.00       0.01       0.00       0.00       0.03      23.46      26.72      18.33       0.00       0.00       0.00
 1995 113  9:02:32          0.00       0.00       0.01       0.00       0.00       0.03      23.65      27.11      18.62       0.00       0.00       0.00
 1995 113  9:32:38          0.00       0.00       0.01       0.00       0.00       0.04      24.07      27.10      18.92       0.00       0.00       0.00
 1995 113 10:02:45          0.00       0.00       0.00       0.00       0.00       0.02      23.41      27.25      18.71       0.00       0.00       0.00
 1995 113 10:32:52          0.00       0.00       0.01       0.00       0.00       0.04      23.62      27.11      18.71       0.00       0.00       0.00
 1995 113 11:02:58          0.00       0.00       0.01       0.00       0.01       0.04      23.51      27.21      18.44       0.00       0.00       0.00
 1995 113 11:33:05          0.00       0.00       0.01       0.00       0.00       0.04      23.60      26.78      18.53       0.00       0.00       0.00
 1995 113 12:03:12          0.00       0.00       0.01       0.00       0.00       0.04      23.63      26.84      18.44       0.00       0.00       0.00
 1995 113 12:33:18          0.00       0.00       0.01       0.00       0.00       0.03      23.35      26.62      18.62       0.00       0.00       0.00
 1995 113 13:03:25          0.00       0.00       0.01       0.00       0.00       0.03      23.30      26.42      18.12       0.00       0.00       0.00
 1995 113 13:33:31          0.00       0.00       0.01       0.00       0.00       0.04      23.72      27.00      18.88       0.01       0.00       3.42
 1995 113 14:03:38          0.00       0.00       0.01       0.00       0.00       0.03      23.53      26.88      18.58       0.00       0.00       0.00
 1995 113 14:33:45          0.00       0.00       0.00       0.00       0.01       0.01      23.57      26.69      18.49       0.00       0.00       0.00
 1995 113 15:03:52          0.00       0.00       0.00       0.00       0.00       0.02      23.48      26.61      18.67       0.00       0.00       0.00
 1995 113 15:33:58          0.00       0.00       0.01       0.00       0.00       0.02      23.49      26.94      18.61       0.00       0.00       0.00
 1995 113 16:04:05          0.00       0.00       0.01       0.00       0.00       0.03      23.44      26.58      18.35       0.00       0.00       0.00
 1995 113 16:37:12          0.00       0.00       0.01       0.00       0.00       0.04      23.68      26.62      18.69       0.00       0.00       0.00
 1995 113 17:07:19          0.00       0.00       0.00       0.00       0.00       0.03      23.69      27.05      18.35       0.00       0.00       0.00
 1995 113 17:37:26          0.00       0.00       0.01       0.00       0.00       0.03      23.73      27.06      18.37       0.00       0.00       0.00
 1995 113 18:07:32          0.00       0.00       0.01       0.00       0.00       0.03      23.54      26.81      18.30       0.00       0.00       0.00
 1995 113 18:37:39          0.00       0.00       0.00       0.00       0.00       0.03      23.57      26.38      18.67       0.00       0.00       0.00
 1995 113 19:07:46          0.00       0.00       0.01       0.00       0.00       0.02      23.94      26.65      18.33       0.00       0.00       0.00
 1995 113 19:37:52          0.00       0.00       0.01       0.00       0.01       0.03      23.91      26.75      18.76       0.00       0.00       0.00
 1995 113 20:07:59          0.00       0.00       0.00       0.00       0.00       0.02      23.88      26.60      18.24       0.00       0.00       0.00
 1995 113 20:38:05          0.00       0.00       0.01       0.00       0.00       0.02      23.46      26.62      18.53       0.00       0.00       0.00
 1995 113 21:08:12          0.00       0.00       0.01       0.00       0.00       0.03      23.81      26.23      18.65       0.00       0.00       0.00
 1995 113 21:38:19          0.00       0.00       0.01       0.00       0.01       0.03      23.69      26.73      18.17       0.00       0.00       0.00
 1995 113 22:08:25          0.00       0.00       0.00       0.00       0.00       0.03      23.82      26.63      18.49       0.00       0.00       0.00
 1995 113 22:38:32          0.00       0.00       0.01       0.00       0.00       0.03      23.36      26.75      18.23       0.00       0.00       0.00
 1995 113 23:08:39          0.00       0.00       0.00       0.00       0.00       0.02      23.50      27.01      18.49       0.00       0.00       0.00
 1995 113 23:38:45          0.00       0.00       0.02       0.00       0.00       0.03      23.82      26.84      18.50       0.00       0.00       0.00
 1995 113 23:50:48          0.00       0.00       0.00       0.00       0.00       0.02      24.05      26.95      18.78       0.00       0.00       0.00
 1995 114  0:29:57          0.00       0.00       0.01       0.00       0.00       0.01      23.59      25.85      18.35       0.00       0.00       0.00
 1995 114  1:00:04          0.00       0.00       0.01       0.00       0.00       0.03      23.55      26.48      18.37       0.00       0.00       0.00
 1995 114  1:30:10          0.00       0.00       0.01       0.00       0.00       0.03      23.92      26.26      18.70       0.00       0.00       0.00
 1995 114  2:00:17          0.00       0.00       0.00       0.00       0.00       0.02      23.41      26.91      18.30       0.00       0.00       0.00
 1995 114  2:30:23          0.00       0.00       0.00       0.00       0.00       0.02      23.74      26.70      18.58       0.00       0.00       0.00
 1995 114  3:00:30          0.00       0.00       0.02       0.00       0.00       0.05      23.63      26.65      18.30       0.00       0.00       0.00
 1995 114  3:30:37          0.00       0.00       0.01       0.00       0.00       0.03      23.49      26.87      18.42       0.00       0.00       0.00
 1995 114  4:00:43          0.00       0.00       0.01       0.00       0.00       0.03      23.90      26.80      18.42       0.00       0.00       0.00
 1995 114  4:30:50          0.00       0.00       0.01       0.00       0.01       0.02      23.85      26.93      18.60       0.00       0.00       0.00
 1995 114  5:00:57          0.00       0.00       0.01       0.00       0.00       0.04      23.76      27.10      18.36       0.00       0.00       0.00
 1995 114  5:31:03          0.01       0.00       0.01       0.00       0.01       0.03      23.80      26.57      18.01       0.00       0.00       0.00
 1995 114  6:01:10          0.00       0.00       0.01       0.00       0.00       0.04      23.94      26.83      18.40       0.00       0.00       0.00
 1995 114  6:31:17          0.01       0.00       0.00       0.00       0.00       0.02      24.09      27.03      18.55       0.00       0.00       0.00
 1995 114  7:01:23          0.01       0.00       0.01       0.00       0.01       0.04      23.88      26.75      18.37       0.00       0.00       0.00
 1995 114  7:31:30          0.00       0.00       0.01       0.00       0.00       0.04      23.82      27.19      18.52       0.00       0.00       0.00
 1995 114  8:01:37          0.01       0.00       0.01       0.00       0.00       0.04      23.51      26.90      18.59       0.00       0.00       0.00
 1995 114  8:31:43          0.03       0.01       0.01       0.00       0.00       0.07      24.20      27.03      18.55       0.00       0.00       0.00
 1995 114  9:01:50          0.00       0.00       0.00       0.00       0.01       0.03      24.01      26.74      18.81       0.00       0.00       0.00
 1995 114  9:31:56          0.01       0.00       0.01       0.00       0.00       0.05      23.74      26.92      18.64       0.00       0.00       0.00
 1995 114 10:02:03          0.00       0.00       0.01       0.00       0.00       0.03      23.42      26.60      18.45       0.00       0.00       0.00
 1995 114 10:32:10          0.07       0.01       0.00       0.00       0.01       0.10      23.54      26.97      20.54       0.00       0.00       0.00
 1995 114 11:02:17          0.02       0.01       0.01       0.00       0.00       0.04      23.38      26.90      19.22       0.00       0.00       0.00
 1995 114 11:32:23          0.01       0.00       0.01       0.00       0.00       0.04      23.87      26.58      18.81       0.00       0.00       0.00
 1995 114 12:02:30          0.00       0.00       0.01       0.00       0.00       0.03      23.57      26.93      18.54       0.00       0.00       0.00
 1995 114 12:32:37          0.00       0.00       0.00       0.00       0.01       0.03      23.44      26.60      18.42       0.00       0.00       0.00
 1995 114 13:02:43          0.00       0.00       0.01       0.00       0.00       0.02      23.71      26.65      18.55       0.00       0.00       0.00
 1995 114 13:32:50          0.00       0.00       0.01       0.00       0.00       0.03      23.57      26.78      18.29       0.00       0.00       0.00
 1995 114 14:02:56          0.00       0.00       0.00       0.00       0.00       0.03      23.62      26.50      18.21       0.00       0.00       0.00
 1995 114 14:33:03          0.00       0.00       0.01       0.00       0.00       0.04      23.57      26.61      18.64       0.00       0.00       0.00
 1995 114 15:03:10          0.00       0.00       0.00       0.00       0.00       0.03      23.74      26.53      18.81       0.00       0.00       0.00
 1995 114 15:33:16          0.00       0.00       0.02       0.00       0.00       0.04      23.75      26.37      18.06       0.00       0.00       0.00
 1995 114 16:03:23          0.00       0.00       0.02       0.00       0.01       0.03      23.92      26.57      18.59       0.00       0.00       0.00
 1995 114 16:33:30          0.00       0.00       0.01       0.00       0.00       0.04      23.67      26.97      18.64       0.00       0.00       0.00
 1995 114 17:03:36          0.00       0.00       0.01       0.00       0.01       0.03      23.37      27.08      18.59       0.00       0.00       0.00
 1995 114 17:33:43          0.00       0.00       0.01       0.00       0.00       0.03      23.53      26.80      18.32       0.00       0.00       0.00
 1995 114 18:03:50          0.00       0.00       0.01       0.00       0.00       0.04      23.41      26.92      18.40       0.00       0.00       0.00
 1995 114 18:33:57          0.00       0.00       0.01       0.00       0.00       0.04      23.45      26.44      18.67       0.00       0.00       0.00
 1995 114 19:04:03          0.00       0.00       0.00       0.00       0.00       0.03      23.49      26.55      18.38       0.00       0.00       0.00
 1995 114 19:34:10          0.00       0.00       0.00       0.00       0.00       0.02      23.64      26.48      18.19       0.00       0.00       0.00
 1995 114 20:04:16          0.00       0.00       0.00       0.00       0.00       0.02      23.62      26.35      18.11       0.00       0.00       0.00
 1995 114 20:34:23          0.00       0.00       0.00       0.00       0.00       0.03      23.46      25.93      18.15       0.00       0.00       0.00
 1995 114 21:04:30          0.00       0.00       0.02       0.00       0.00       0.04      23.39      26.68      18.46       0.00       0.00       0.00
 1995 114 21:34:36          0.00       0.00       0.01       0.00       0.00       0.04      23.37      27.01      18.01       0.00       0.00       0.00
 1995 114 22:04:43          0.00       0.00       0.02       0.00       0.00       0.05      23.10      27.05      18.11       0.00       0.00       0.00
 1995 114 22:34:50          0.00       0.01       0.01       0.00       0.00       0.07      23.73      27.50      18.29       0.00       0.00       0.00
 1995 114 23:04:56          0.00       0.00       0.01       0.00       0.00       0.05      23.29      27.26      18.17       0.00       0.00       0.00
 1995 114 23:35:03          0.00       0.00       0.02       0.00       0.00       0.05      23.35      27.19      18.21       0.00       0.00       0.00
 1995 114 23:50:06          0.00       0.01       0.01       0.00       0.00       0.06      23.63      26.90      18.50       0.00       0.00       0.00
