 STICS OMNIDIRECTIONAL MATRIX RATES 1
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19941216_V01.DAT;1
         Clock selected:         Wall
         FIFO mode is ON     TGS mode is ON       Telemetry mode is Science mode     
 Sci Rec#      Time      BR VS    E/Q      OMR 0   OMR 1   OMR 2   OMR 3   OMR 4   OMR 5   OMR 6   OMR 7   OMR 8   OMR 9  HMR Sum  SMR Sum
    14274 94 350  0:16:19 H  0    6.191       0       0       0       0       0       0       0       0       0       0       26        0
    14274 94 350  0:16:22 H  0    6.191       0       0       0       0       0       0       0       0       0       0       28        0
    14274 94 350  0:16:25 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        1
    14274 94 350  0:16:29 H  0    6.191       1       0       0       0       0       0       0       0       0       0       25        1
    14274 94 350  0:16:32 H  0    6.191       0       0       0       0       0       0       0       0       0       0       23        0
    14274 94 350  0:16:35 H  0    6.191       0       0       0       0       0       0       0       0       0       0       20        1
    14274 94 350  0:16:38 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        2
    14274 94 350  0:16:41 H  0    6.191       0       0       0       0       0       0       0       0       0       0       17        1
    14274 94 350  0:16:45 H  0    6.191       0       0       0       0       0       0       0       0       0       0       25        2
    14274 94 350  0:16:48 H  0    6.191       1       0       0       0       0       0       0       0       0       0       24        0
    14274 94 350  0:16:51 H  0    6.191       0       0       0       0       0       0       0       0       0       0       22        2
    14274 94 350  0:16:54 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        0
    14274 94 350  0:16:57 H  0    6.191       0       0       0       0       0       0       0       0       0       0       19        1
    14274 94 350  0:17:01 H  0    6.191       0       0       0       0       0       0       0       0       0       0       30        2
    14274 94 350  0:17:04 H  0    6.191       0       0       0       0       0       0       0       0       0       0       21        0
    14274 94 350  0:17:07 H  0    6.191       2       0       0       0       0       0       0       0       0       0       15        1
    14274 94 350  0:17:10 H  0    6.191       1       0       0       0       0       0       0       0       0       0       15        0
    14274 94 350  0:17:13 H  0    6.191       0       0       0       0       0       0       0       0       0       0       11        0
    14274 94 350  0:17:16 H  0    6.191       1       0       0       0       0       0       0       0       0       0       21        1
    14274 94 350  0:17:20 H  0    6.191       1       0       0       0       0       0       0       0       0       0       14        0
    14274 94 350  0:17:23 H  0    6.191       0       0       0       0       0       0       0       0       0       0       13        1
    14274 94 350  0:17:26 H  0    6.191       0       0       0       0       0       0       0       0       0       0       14        2
    14274 94 350  0:17:29 H  0    6.191       0       0       0       0       0       0       0       0       0       0       15        0
    14274 94 350  0:17:32 H  0    6.191       0       0       0       0       0       0       0       0       0       0       14        1
    14274 94 350  0:17:36 H  0    6.191       0       0       0       0       0       0       0       0       0       0       14        1
    14274 94 350  0:17:39 H  0    6.191       0       0       0       0       0       0       0       0       0       0       23        1
